Transaction,Date,Customer,Item_Code,Brand,Qty,Unit_Price,Total_Price,Stock_Remaining
sales,10-May-23,C8,A6,Medimix,9,10,90,1925
sales,10-May-23,C9,A1,Hamam,5,10,50,1782
sales,10-May-23,C9,A2,LUX,9,10,90,1752
sales,10-May-23,C9,A3,Park Avenue,13,10,130,1597
sales,10-May-23,C9,A4,Cinthol,5,10,50,1659
sales,10-May-23,C9,A5,Dove,13,10,130,1683
sales,10-May-23,C9,A6,Medimix,13,10,130,1912
sales,11-May-23,C1,A1,Hamam,14,10,140,1768
sales,11-May-23,C1,A2,LUX,12,10,120,1740
sales,11-May-23,C1,A3,Park Avenue,7,10,70,1590
sales,11-May-23,C1,A4,Cinthol,10,10,100,1649
sales,11-May-23,C1,A5,Dove,5,10,50,1678
sales,11-May-23,C1,A6,Medimix,13,10,130,1899
sales,11-May-23,C2,A1,Hamam,5,10,50,1763
sales,11-May-23,C2,A2,LUX,11,10,110,1729
sales,11-May-23,C2,A3,Park Avenue,11,10,110,1579
sales,11-May-23,C2,A4,Cinthol,12,10,120,1637
sales,11-May-23,C2,A5,Dove,11,10,110,1667
sales,11-May-23,C2,A6,Medimix,13,10,130,1886
sales,11-May-23,C3,A1,Hamam,10,10,100,1753
sales,11-May-23,C3,A2,LUX,9,10,90,1720
sales,11-May-23,C3,A3,Park Avenue,9,10,90,1570
sales,11-May-23,C3,A4,Cinthol,11,10,110,1626
sales,11-May-23,C3,A5,Dove,13,10,130,1654
sales,11-May-23,C3,A6,Medimix,14,10,140,1872
sales,11-May-23,C4,A1,Hamam,14,10,140,1739
sales,11-May-23,C4,A2,LUX,11,10,110,1709
sales,11-May-23,C4,A3,Park Avenue,11,10,110,1559
sales,11-May-23,C4,A4,Cinthol,15,10,150,1611
sales,11-May-23,C4,A5,Dove,15,10,150,1639
sales,11-May-23,C4,A6,Medimix,8,10,80,1864
sales,11-May-23,C5,A1,Hamam,11,10,110,1728
sales,11-May-23,C5,A2,LUX,10,10,100,1699
sales,11-May-23,C5,A3,Park Avenue,11,10,110,1548
sales,11-May-23,C5,A4,Cinthol,7,10,70,1604
sales,11-May-23,C5,A5,Dove,15,10,150,1624
sales,11-May-23,C5,A6,Medimix,11,10,110,1853
sales,11-May-23,C6,A1,Hamam,9,10,90,1719
sales,11-May-23,C6,A2,LUX,9,10,90,1690
sales,11-May-23,C6,A3,Park Avenue,12,10,120,1536
sales,11-May-23,C6,A4,Cinthol,11,10,110,1593
sales,11-May-23,C6,A5,Dove,13,10,130,1611
sales,11-May-23,C6,A6,Medimix,10,10,100,1843
sales,11-May-23,C7,A1,Hamam,6,10,60,1713
sales,11-May-23,C7,A2,LUX,14,10,140,1676
sales,11-May-23,C7,A3,Park Avenue,8,10,80,1528
sales,11-May-23,C7,A4,Cinthol,10,10,100,1583
sales,11-May-23,C7,A5,Dove,11,10,110,1600
sales,11-May-23,C7,A6,Medimix,6,10,60,1837
sales,11-May-23,C8,A1,Hamam,12,10,120,1701
sales,11-May-23,C8,A2,LUX,6,10,60,1670
sales,11-May-23,C8,A3,Park Avenue,5,10,50,1523
sales,11-May-23,C8,A4,Cinthol,9,10,90,1574
sales,11-May-23,C8,A5,Dove,11,10,110,1589
sales,11-May-23,C8,A6,Medimix,10,10,100,1827
sales,11-May-23,C9,A1,Hamam,10,10,100,1691
sales,11-May-23,C9,A2,LUX,13,10,130,1657
sales,11-May-23,C9,A3,Park Avenue,8,10,80,1515
sales,11-May-23,C9,A4,Cinthol,13,10,130,1561
sales,11-May-23,C9,A5,Dove,6,10,60,1583
sales,11-May-23,C9,A6,Medimix,7,10,70,1820
sales,12-May-23,C1,A1,Hamam,14,10,140,1677
sales,12-May-23,C1,A2,LUX,6,10,60,1651
sales,12-May-23,C1,A3,Park Avenue,8,10,80,1507
sales,12-May-23,C1,A4,Cinthol,5,10,50,1556
sales,12-May-23,C1,A5,Dove,11,10,110,1572
sales,12-May-23,C1,A6,Medimix,13,10,130,1807
sales,12-May-23,C2,A1,Hamam,5,10,50,1672
sales,12-May-23,C2,A2,LUX,6,10,60,1645
sales,12-May-23,C2,A3,Park Avenue,14,10,140,1493
sales,12-May-23,C2,A4,Cinthol,14,10,140,1542
sales,12-May-23,C2,A5,Dove,10,10,100,1562
sales,12-May-23,C2,A6,Medimix,8,10,80,1799
sales,12-May-23,C3,A1,Hamam,13,10,130,1659
sales,12-May-23,C3,A2,LUX,12,10,120,1633
sales,12-May-23,C3,A3,Park Avenue,10,10,100,1483
sales,12-May-23,C3,A4,Cinthol,15,10,150,1527
sales,12-May-23,C3,A5,Dove,13,10,130,1549
sales,12-May-23,C3,A6,Medimix,14,10,140,1785
sales,12-May-23,C4,A1,Hamam,10,10,100,1649
sales,12-May-23,C4,A2,LUX,13,10,130,1620
sales,12-May-23,C4,A3,Park Avenue,14,10,140,1469
sales,12-May-23,C4,A4,Cinthol,13,10,130,1514
sales,12-May-23,C4,A5,Dove,11,10,110,1538
sales,12-May-23,C4,A6,Medimix,8,10,80,1777
sales,12-May-23,C5,A1,Hamam,11,10,110,1638
sales,12-May-23,C5,A2,LUX,8,10,80,1612
sales,12-May-23,C5,A3,Park Avenue,13,10,130,1456
sales,12-May-23,C5,A4,Cinthol,6,10,60,1508
sales,12-May-23,C5,A5,Dove,9,10,90,1529
sales,12-May-23,C5,A6,Medimix,13,10,130,1764
sales,12-May-23,C6,A1,Hamam,13,10,130,1625
sales,12-May-23,C6,A2,LUX,11,10,110,1601
sales,12-May-23,C6,A3,Park Avenue,9,10,90,1447
sales,12-May-23,C6,A4,Cinthol,14,10,140,1494
sales,12-May-23,C6,A5,Dove,9,10,90,1520
sales,12-May-23,C6,A6,Medimix,9,10,90,1755
sales,12-May-23,C7,A1,Hamam,14,10,140,1611
sales,12-May-23,C7,A2,LUX,6,10,60,1595
sales,12-May-23,C7,A3,Park Avenue,6,10,60,1441
sales,12-May-23,C7,A4,Cinthol,15,10,150,1479
sales,12-May-23,C7,A5,Dove,9,10,90,1511
sales,12-May-23,C7,A6,Medimix,14,10,140,1741
sales,12-May-23,C8,A1,Hamam,15,10,150,1596
sales,12-May-23,C8,A2,LUX,6,10,60,1589
sales,12-May-23,C8,A3,Park Avenue,14,10,140,1427
sales,12-May-23,C8,A4,Cinthol,12,10,120,1467
sales,12-May-23,C8,A5,Dove,10,10,100,1501
sales,12-May-23,C8,A6,Medimix,9,10,90,1732
sales,12-May-23,C9,A1,Hamam,6,10,60,1590
sales,12-May-23,C9,A2,LUX,14,10,140,1575
sales,12-May-23,C9,A3,Park Avenue,6,10,60,1421
sales,12-May-23,C9,A4,Cinthol,12,10,120,1455
sales,12-May-23,C9,A5,Dove,7,10,70,1494
sales,12-May-23,C9,A6,Medimix,15,10,150,1717
sales,13-May-23,C1,A1,Hamam,12,10,120,1578
sales,13-May-23,C1,A2,LUX,5,10,50,1570
sales,13-May-23,C1,A3,Park Avenue,13,10,130,1408
sales,13-May-23,C1,A4,Cinthol,13,10,130,1442
sales,13-May-23,C1,A5,Dove,10,10,100,1484
sales,13-May-23,C1,A6,Medimix,14,10,140,1703
sales,13-May-23,C2,A1,Hamam,15,10,150,1563
sales,13-May-23,C2,A2,LUX,10,10,100,1560
sales,13-May-23,C2,A3,Park Avenue,10,10,100,1398
sales,13-May-23,C2,A4,Cinthol,5,10,50,1437
sales,13-May-23,C2,A5,Dove,11,10,110,1473
sales,13-May-23,C2,A6,Medimix,11,10,110,1692
sales,13-May-23,C3,A1,Hamam,11,10,110,1552
sales,13-May-23,C3,A2,LUX,10,10,100,1550
sales,13-May-23,C3,A3,Park Avenue,15,10,150,1383
sales,13-May-23,C3,A4,Cinthol,15,10,150,1422
sales,13-May-23,C3,A5,Dove,5,10,50,1468
sales,13-May-23,C3,A6,Medimix,5,10,50,1687
sales,13-May-23,C4,A1,Hamam,14,10,140,1538
sales,13-May-23,C4,A2,LUX,14,10,140,1536
sales,13-May-23,C4,A3,Park Avenue,13,10,130,1370
sales,13-May-23,C4,A4,Cinthol,15,10,150,1407
sales,13-May-23,C4,A5,Dove,12,10,120,1456
sales,13-May-23,C4,A6,Medimix,14,10,140,1673
sales,13-May-23,C5,A1,Hamam,12,10,120,1526
sales,13-May-23,C5,A2,LUX,15,10,150,1521
sales,13-May-23,C5,A3,Park Avenue,5,10,50,1365
sales,13-May-23,C5,A4,Cinthol,5,10,50,1402
sales,13-May-23,C5,A5,Dove,10,10,100,1446
sales,13-May-23,C5,A6,Medimix,12,10,120,1661
sales,13-May-23,C6,A1,Hamam,9,10,90,1517
sales,13-May-23,C6,A2,LUX,5,10,50,1516
sales,13-May-23,C6,A3,Park Avenue,6,10,60,1359
sales,13-May-23,C6,A4,Cinthol,6,10,60,1396
sales,13-May-23,C6,A5,Dove,8,10,80,1438
sales,13-May-23,C6,A6,Medimix,10,10,100,1651
sales,13-May-23,C7,A1,Hamam,12,10,120,1505
sales,13-May-23,C7,A2,LUX,12,10,120,1504
sales,13-May-23,C7,A3,Park Avenue,11,10,110,1348
sales,13-May-23,C7,A4,Cinthol,12,10,120,1384
sales,13-May-23,C7,A5,Dove,13,10,130,1425
sales,13-May-23,C7,A6,Medimix,8,10,80,1643
sales,13-May-23,C8,A1,Hamam,15,10,150,1490
sales,13-May-23,C8,A2,LUX,10,10,100,1494
sales,13-May-23,C8,A3,Park Avenue,7,10,70,1341
sales,13-May-23,C8,A4,Cinthol,6,10,60,1378
sales,13-May-23,C8,A5,Dove,10,10,100,1415
sales,13-May-23,C8,A6,Medimix,15,10,150,1628
sales,13-May-23,C9,A1,Hamam,14,10,140,1476
sales,13-May-23,C9,A2,LUX,14,10,140,1480
sales,13-May-23,C9,A3,Park Avenue,6,10,60,1335
sales,13-May-23,C9,A4,Cinthol,6,10,60,1372
sales,13-May-23,C9,A5,Dove,10,10,100,1405
sales,13-May-23,C9,A6,Medimix,11,10,110,1617
sales,14-May-23,C1,A1,Hamam,10,10,100,1466
sales,14-May-23,C1,A2,LUX,14,10,140,1466
sales,14-May-23,C1,A3,Park Avenue,9,10,90,1326
sales,14-May-23,C1,A4,Cinthol,8,10,80,1364
sales,14-May-23,C1,A5,Dove,10,10,100,1395
sales,14-May-23,C1,A6,Medimix,6,10,60,1611
sales,14-May-23,C2,A1,Hamam,10,10,100,1456
sales,14-May-23,C2,A2,LUX,6,10,60,1460
sales,14-May-23,C2,A3,Park Avenue,11,10,110,1315
sales,14-May-23,C2,A4,Cinthol,11,10,110,1353
sales,14-May-23,C2,A5,Dove,6,10,60,1389
sales,14-May-23,C2,A6,Medimix,6,10,60,1605
sales,14-May-23,C3,A1,Hamam,12,10,120,1444
sales,14-May-23,C3,A2,LUX,7,10,70,1453
sales,14-May-23,C3,A3,Park Avenue,9,10,90,1306
sales,14-May-23,C3,A4,Cinthol,8,10,80,1345
sales,14-May-23,C3,A5,Dove,5,10,50,1384
sales,14-May-23,C3,A6,Medimix,14,10,140,1591
sales,14-May-23,C4,A1,Hamam,10,10,100,1434
sales,14-May-23,C4,A2,LUX,12,10,120,1441
sales,14-May-23,C4,A3,Park Avenue,9,10,90,1297
sales,14-May-23,C4,A4,Cinthol,9,10,90,1336
sales,14-May-23,C4,A5,Dove,11,10,110,1373
sales,14-May-23,C4,A6,Medimix,10,10,100,1581
sales,14-May-23,C5,A1,Hamam,13,10,130,1421
sales,14-May-23,C5,A2,LUX,10,10,100,1431
sales,14-May-23,C5,A3,Park Avenue,11,10,110,1286
sales,14-May-23,C5,A4,Cinthol,15,10,150,1321
sales,14-May-23,C5,A5,Dove,8,10,80,1365
sales,14-May-23,C5,A6,Medimix,12,10,120,1569
sales,14-May-23,C6,A1,Hamam,13,10,130,1408
sales,14-May-23,C6,A2,LUX,12,10,120,1419
sales,14-May-23,C6,A3,Park Avenue,10,10,100,1276
sales,14-May-23,C6,A4,Cinthol,6,10,60,1315
sales,14-May-23,C6,A5,Dove,14,10,140,1351
sales,14-May-23,C6,A6,Medimix,14,10,140,1555
sales,14-May-23,C7,A1,Hamam,11,10,110,1397
sales,14-May-23,C7,A2,LUX,9,10,90,1410
sales,14-May-23,C7,A3,Park Avenue,12,10,120,1264
sales,14-May-23,C7,A4,Cinthol,9,10,90,1306
sales,14-May-23,C7,A5,Dove,10,10,100,1341
sales,14-May-23,C7,A6,Medimix,9,10,90,1546
sales,14-May-23,C8,A1,Hamam,13,10,130,1384
sales,14-May-23,C8,A2,LUX,14,10,140,1396
sales,14-May-23,C8,A3,Park Avenue,9,10,90,1255
sales,14-May-23,C8,A4,Cinthol,6,10,60,1300
sales,14-May-23,C8,A5,Dove,15,10,150,1326
sales,14-May-23,C8,A6,Medimix,7,10,70,1539
sales,14-May-23,C9,A1,Hamam,13,10,130,1371
sales,14-May-23,C9,A2,LUX,12,10,120,1384
sales,14-May-23,C9,A3,Park Avenue,6,10,60,1249
sales,14-May-23,C9,A4,Cinthol,8,10,80,1292
sales,14-May-23,C9,A5,Dove,6,10,60,1320
sales,14-May-23,C9,A6,Medimix,5,10,50,1534
sales,15-May-23,C1,A1,Hamam,13,10,130,1358
sales,15-May-23,C1,A2,LUX,14,10,140,1370
sales,15-May-23,C1,A3,Park Avenue,6,10,60,1243
sales,15-May-23,C1,A4,Cinthol,8,10,80,1284
sales,15-May-23,C1,A5,Dove,5,10,50,1315
sales,15-May-23,C1,A6,Medimix,5,10,50,1529
sales,15-May-23,C2,A1,Hamam,15,10,150,1343
sales,15-May-23,C2,A2,LUX,11,10,110,1359
sales,15-May-23,C2,A3,Park Avenue,14,10,140,1229
sales,15-May-23,C2,A4,Cinthol,6,10,60,1278
sales,15-May-23,C2,A5,Dove,5,10,50,1310
sales,15-May-23,C2,A6,Medimix,12,10,120,1517
sales,15-May-23,C3,A1,Hamam,13,10,130,1330
sales,15-May-23,C3,A2,LUX,6,10,60,1353
sales,15-May-23,C3,A3,Park Avenue,15,10,150,1214
sales,15-May-23,C3,A4,Cinthol,13,10,130,1265
sales,15-May-23,C3,A5,Dove,6,10,60,1304
sales,15-May-23,C3,A6,Medimix,12,10,120,1505
sales,15-May-23,C4,A1,Hamam,14,10,140,1316
sales,15-May-23,C4,A2,LUX,13,10,130,1340
sales,15-May-23,C4,A3,Park Avenue,5,10,50,1209
sales,15-May-23,C4,A4,Cinthol,15,10,150,1250
sales,15-May-23,C4,A5,Dove,9,10,90,1295
sales,15-May-23,C4,A6,Medimix,10,10,100,1495
sales,15-May-23,C5,A1,Hamam,9,10,90,1307
sales,15-May-23,C5,A2,LUX,12,10,120,1328
sales,15-May-23,C5,A3,Park Avenue,5,10,50,1204
sales,15-May-23,C5,A4,Cinthol,8,10,80,1242
sales,15-May-23,C5,A5,Dove,10,10,100,1285
sales,15-May-23,C5,A6,Medimix,8,10,80,1487
sales,15-May-23,C6,A1,Hamam,13,10,130,1294
sales,15-May-23,C6,A2,LUX,11,10,110,1317
sales,15-May-23,C6,A3,Park Avenue,7,10,70,1197
sales,15-May-23,C6,A4,Cinthol,8,10,80,1234
sales,15-May-23,C6,A5,Dove,13,10,130,1272
sales,15-May-23,C6,A6,Medimix,13,10,130,1474
sales,15-May-23,C7,A1,Hamam,8,10,80,1286
sales,15-May-23,C7,A2,LUX,6,10,60,1311
sales,15-May-23,C7,A3,Park Avenue,6,10,60,1191
sales,15-May-23,C7,A4,Cinthol,13,10,130,1221
sales,15-May-23,C7,A5,Dove,10,10,100,1262
sales,15-May-23,C7,A6,Medimix,14,10,140,1460
sales,15-May-23,C8,A1,Hamam,9,10,90,1277
sales,15-May-23,C8,A2,LUX,11,10,110,1300
sales,15-May-23,C8,A3,Park Avenue,6,10,60,1185
sales,15-May-23,C8,A4,Cinthol,8,10,80,1213
sales,15-May-23,C8,A5,Dove,12,10,120,1250
sales,15-May-23,C8,A6,Medimix,9,10,90,1451
sales,15-May-23,C9,A1,Hamam,9,10,90,1268
sales,15-May-23,C9,A2,LUX,6,10,60,1294
sales,15-May-23,C9,A3,Park Avenue,12,10,120,1173
sales,15-May-23,C9,A4,Cinthol,15,10,150,1198
sales,15-May-23,C9,A5,Dove,10,10,100,1240
sales,15-May-23,C9,A6,Medimix,8,10,80,1443
sales,16-May-23,C1,A1,Hamam,5,10,50,1263
sales,16-May-23,C1,A2,LUX,6,10,60,1288
sales,16-May-23,C1,A3,Park Avenue,5,10,50,1168
sales,16-May-23,C1,A4,Cinthol,8,10,80,1190
sales,16-May-23,C1,A5,Dove,15,10,150,1225
sales,16-May-23,C1,A6,Medimix,11,10,110,1432
sales,16-May-23,C2,A1,Hamam,15,10,150,1248
sales,16-May-23,C2,A2,LUX,11,10,110,1277
sales,16-May-23,C2,A3,Park Avenue,7,10,70,1161
sales,16-May-23,C2,A4,Cinthol,14,10,140,1176
sales,16-May-23,C2,A5,Dove,10,10,100,1215
sales,16-May-23,C2,A6,Medimix,12,10,120,1420
sales,16-May-23,C3,A1,Hamam,10,10,100,1238
sales,16-May-23,C3,A2,LUX,8,10,80,1269
sales,16-May-23,C3,A3,Park Avenue,7,10,70,1154
sales,16-May-23,C3,A4,Cinthol,10,10,100,1166
sales,16-May-23,C3,A5,Dove,7,10,70,1208
sales,16-May-23,C3,A6,Medimix,10,10,100,1410
sales,16-May-23,C4,A1,Hamam,10,10,100,1228
sales,16-May-23,C4,A2,LUX,10,10,100,1259
sales,16-May-23,C4,A3,Park Avenue,11,10,110,1143
sales,16-May-23,C4,A4,Cinthol,14,10,140,1152
sales,16-May-23,C4,A5,Dove,7,10,70,1201
sales,16-May-23,C4,A6,Medimix,11,10,110,1399
sales,16-May-23,C5,A1,Hamam,11,10,110,1217
sales,16-May-23,C5,A2,LUX,5,10,50,1254
sales,16-May-23,C5,A3,Park Avenue,6,10,60,1137
sales,16-May-23,C5,A4,Cinthol,5,10,50,1147
sales,16-May-23,C5,A5,Dove,10,10,100,1191
sales,16-May-23,C5,A6,Medimix,7,10,70,1392
sales,16-May-23,C6,A1,Hamam,15,10,150,1202
sales,16-May-23,C6,A2,LUX,9,10,90,1245
sales,16-May-23,C6,A3,Park Avenue,10,10,100,1127
sales,16-May-23,C6,A4,Cinthol,15,10,150,1132
sales,16-May-23,C6,A5,Dove,8,10,80,1183
sales,16-May-23,C6,A6,Medimix,7,10,70,1385
sales,16-May-23,C7,A1,Hamam,7,10,70,1195
sales,16-May-23,C7,A2,LUX,12,10,120,1233
sales,16-May-23,C7,A3,Park Avenue,10,10,100,1117
sales,16-May-23,C7,A4,Cinthol,11,10,110,1121
sales,16-May-23,C7,A5,Dove,14,10,140,1169
sales,16-May-23,C7,A6,Medimix,6,10,60,1379
sales,16-May-23,C8,A1,Hamam,15,10,150,1180
sales,16-May-23,C8,A2,LUX,5,10,50,1228
sales,16-May-23,C8,A3,Park Avenue,6,10,60,1111
sales,16-May-23,C8,A4,Cinthol,12,10,120,1109
sales,16-May-23,C8,A5,Dove,5,10,50,1164
sales,16-May-23,C8,A6,Medimix,10,10,100,1369
sales,16-May-23,C9,A1,Hamam,14,10,140,1166
sales,16-May-23,C9,A2,LUX,14,10,140,1214
sales,16-May-23,C9,A3,Park Avenue,7,10,70,1104
sales,16-May-23,C9,A4,Cinthol,10,10,100,1099
sales,16-May-23,C9,A5,Dove,12,10,120,1152
sales,16-May-23,C9,A6,Medimix,5,10,50,1364
sales,17-May-23,C1,A1,Hamam,12,10,120,1154
sales,17-May-23,C1,A2,LUX,10,10,100,1204
sales,17-May-23,C1,A3,Park Avenue,14,10,140,1090
sales,17-May-23,C1,A4,Cinthol,12,10,120,1087
sales,17-May-23,C1,A5,Dove,9,10,90,1143
sales,17-May-23,C1,A6,Medimix,11,10,110,1353
sales,17-May-23,C2,A1,Hamam,13,10,130,1141
sales,17-May-23,C2,A2,LUX,7,10,70,1197
sales,17-May-23,C2,A3,Park Avenue,8,10,80,1082
sales,17-May-23,C2,A4,Cinthol,15,10,150,1072
sales,17-May-23,C2,A5,Dove,15,10,150,1128
sales,17-May-23,C2,A6,Medimix,9,10,90,1344
sales,17-May-23,C3,A1,Hamam,9,10,90,1132
sales,17-May-23,C3,A2,LUX,10,10,100,1187
sales,17-May-23,C3,A3,Park Avenue,7,10,70,1075
sales,17-May-23,C3,A4,Cinthol,6,10,60,1066
sales,17-May-23,C3,A5,Dove,8,10,80,1120
sales,17-May-23,C3,A6,Medimix,10,10,100,1334
sales,17-May-23,C4,A1,Hamam,9,10,90,1123
sales,17-May-23,C4,A2,LUX,15,10,150,1172
sales,17-May-23,C4,A3,Park Avenue,12,10,120,1063
sales,17-May-23,C4,A4,Cinthol,13,10,130,1053
sales,17-May-23,C4,A5,Dove,8,10,80,1112
sales,17-May-23,C4,A6,Medimix,5,10,50,1329
sales,17-May-23,C5,A1,Hamam,6,10,60,1117
sales,17-May-23,C5,A2,LUX,11,10,110,1161
sales,17-May-23,C5,A3,Park Avenue,12,10,120,1051
sales,17-May-23,C5,A4,Cinthol,12,10,120,1041
sales,17-May-23,C5,A5,Dove,12,10,120,1100
sales,17-May-23,C5,A6,Medimix,11,10,110,1318
sales,17-May-23,C6,A1,Hamam,5,10,50,1112
sales,17-May-23,C6,A2,LUX,14,10,140,1147
sales,17-May-23,C6,A3,Park Avenue,13,10,130,1038
sales,17-May-23,C6,A4,Cinthol,9,10,90,1032
sales,17-May-23,C6,A5,Dove,13,10,130,1087
sales,17-May-23,C6,A6,Medimix,5,10,50,1313
sales,17-May-23,C7,A1,Hamam,10,10,100,1102
sales,17-May-23,C7,A2,LUX,6,10,60,1141
sales,17-May-23,C7,A3,Park Avenue,11,10,110,1027
sales,17-May-23,C7,A4,Cinthol,12,10,120,1020
sales,17-May-23,C7,A5,Dove,11,10,110,1076
sales,17-May-23,C7,A6,Medimix,14,10,140,1299
sales,17-May-23,C8,A1,Hamam,9,10,90,1093
sales,17-May-23,C8,A2,LUX,10,10,100,1131
sales,17-May-23,C8,A3,Park Avenue,13,10,130,1014
sales,17-May-23,C8,A4,Cinthol,10,10,100,1010
sales,17-May-23,C8,A5,Dove,8,10,80,1068
sales,17-May-23,C8,A6,Medimix,8,10,80,1291
sales,17-May-23,C9,A1,Hamam,13,10,130,1080
sales,17-May-23,C9,A2,LUX,14,10,140,1117
sales,17-May-23,C9,A3,Park Avenue,9,10,90,1005
sales,17-May-23,C9,A4,Cinthol,8,10,80,1002
sales,17-May-23,C9,A5,Dove,9,10,90,1059
sales,17-May-23,C9,A6,Medimix,14,10,140,1277
sales,18-May-23,C1,A1,Hamam,12,10,120,1068
sales,18-May-23,C1,A2,LUX,15,10,150,1102
sales,18-May-23,C1,A3,Park Avenue,5,10,50,1000
sales,18-May-23,C1,A4,Cinthol,13,10,130,989
sales,18-May-23,C1,A5,Dove,7,10,70,1052
sales,18-May-23,C1,A6,Medimix,6,10,60,1271
sales,18-May-23,C2,A1,Hamam,7,10,70,1061
sales,18-May-23,C2,A2,LUX,11,10,110,1091
sales,18-May-23,C2,A3,Park Avenue,10,10,100,990
sales,18-May-23,C2,A4,Cinthol,10,10,100,979
sales,18-May-23,C2,A5,Dove,10,10,100,1042
sales,18-May-23,C2,A6,Medimix,14,10,140,1257
sales,18-May-23,C3,A1,Hamam,13,10,130,1048
sales,18-May-23,C3,A2,LUX,10,10,100,1081
sales,18-May-23,C3,A3,Park Avenue,10,10,100,980
sales,18-May-23,C3,A4,Cinthol,10,10,100,969
sales,18-May-23,C3,A5,Dove,10,10,100,1032
sales,18-May-23,C3,A6,Medimix,5,10,50,1252
sales,18-May-23,C4,A1,Hamam,10,10,100,1038
sales,18-May-23,C4,A2,LUX,13,10,130,1068
sales,18-May-23,C4,A3,Park Avenue,15,10,150,965
sales,18-May-23,C4,A4,Cinthol,6,10,60,963
sales,18-May-23,C4,A5,Dove,6,10,60,1026
sales,18-May-23,C4,A6,Medimix,11,10,110,1241
sales,18-May-23,C5,A1,Hamam,12,10,120,1026
sales,18-May-23,C5,A2,LUX,15,10,150,1053
sales,18-May-23,C5,A3,Park Avenue,10,10,100,955
sales,18-May-23,C5,A4,Cinthol,6,10,60,957
sales,18-May-23,C5,A5,Dove,8,10,80,1018
sales,18-May-23,C5,A6,Medimix,6,10,60,1235
sales,18-May-23,C6,A1,Hamam,15,10,150,1011
sales,18-May-23,C6,A2,LUX,8,10,80,1045
sales,18-May-23,C6,A3,Park Avenue,13,10,130,942
sales,18-May-23,C6,A4,Cinthol,6,10,60,951
sales,18-May-23,C6,A5,Dove,12,10,120,1006
sales,18-May-23,C6,A6,Medimix,5,10,50,1230
sales,18-May-23,C7,A1,Hamam,9,10,90,1002
sales,18-May-23,C7,A2,LUX,7,10,70,1038
sales,18-May-23,C7,A3,Park Avenue,8,10,80,934
sales,18-May-23,C7,A4,Cinthol,12,10,120,939
sales,18-May-23,C7,A5,Dove,13,10,130,993
sales,18-May-23,C7,A6,Medimix,6,10,60,1224
sales,18-May-23,C8,A1,Hamam,9,10,90,993
sales,18-May-23,C8,A2,LUX,8,10,80,1030
sales,18-May-23,C8,A3,Park Avenue,6,10,60,928
sales,18-May-23,C8,A4,Cinthol,14,10,140,925
sales,18-May-23,C8,A5,Dove,12,10,120,981
sales,18-May-23,C8,A6,Medimix,15,10,150,1209
sales,18-May-23,C9,A1,Hamam,5,10,50,988
sales,18-May-23,C9,A2,LUX,11,10,110,1019
sales,18-May-23,C9,A3,Park Avenue,13,10,130,915
sales,18-May-23,C9,A4,Cinthol,6,10,60,919
sales,18-May-23,C9,A5,Dove,12,10,120,969
sales,18-May-23,C9,A6,Medimix,15,10,150,1194
sales,19-May-23,C1,A1,Hamam,14,10,140,974
sales,19-May-23,C1,A2,LUX,10,10,100,1009
sales,19-May-23,C1,A3,Park Avenue,14,10,140,901
sales,19-May-23,C1,A4,Cinthol,9,10,90,910
sales,19-May-23,C1,A5,Dove,8,10,80,961
sales,19-May-23,C1,A6,Medimix,12,10,120,1182
sales,19-May-23,C2,A1,Hamam,15,10,150,959
sales,19-May-23,C2,A2,LUX,6,10,60,1003
sales,19-May-23,C2,A3,Park Avenue,9,10,90,892
sales,19-May-23,C2,A4,Cinthol,12,10,120,898
sales,19-May-23,C2,A5,Dove,12,10,120,949
sales,19-May-23,C2,A6,Medimix,13,10,130,1169
sales,19-May-23,C3,A1,Hamam,13,10,130,946
sales,19-May-23,C3,A2,LUX,10,10,100,993
sales,19-May-23,C3,A3,Park Avenue,12,10,120,880
sales,19-May-23,C3,A4,Cinthol,11,10,110,887
sales,19-May-23,C3,A5,Dove,8,10,80,941
sales,19-May-23,C3,A6,Medimix,5,10,50,1164
sales,19-May-23,C4,A1,Hamam,8,10,80,938
sales,19-May-23,C4,A2,LUX,12,10,120,981
sales,19-May-23,C4,A3,Park Avenue,7,10,70,873
sales,19-May-23,C4,A4,Cinthol,11,10,110,876
sales,19-May-23,C4,A5,Dove,10,10,100,931
sales,19-May-23,C4,A6,Medimix,13,10,130,1151
sales,19-May-23,C5,A1,Hamam,8,10,80,930
sales,19-May-23,C5,A2,LUX,13,10,130,968
sales,19-May-23,C5,A3,Park Avenue,7,10,70,866
sales,19-May-23,C5,A4,Cinthol,15,10,150,861
sales,19-May-23,C5,A5,Dove,5,10,50,926
sales,19-May-23,C5,A6,Medimix,14,10,140,1137
sales,19-May-23,C6,A1,Hamam,7,10,70,923
sales,19-May-23,C6,A2,LUX,9,10,90,959
sales,19-May-23,C6,A3,Park Avenue,14,10,140,852
sales,19-May-23,C6,A4,Cinthol,7,10,70,854
sales,19-May-23,C6,A5,Dove,14,10,140,912
sales,19-May-23,C6,A6,Medimix,8,10,80,1129
sales,19-May-23,C7,A1,Hamam,10,10,100,913
sales,19-May-23,C7,A2,LUX,5,10,50,954
sales,19-May-23,C7,A3,Park Avenue,10,10,100,842
sales,19-May-23,C7,A4,Cinthol,11,10,110,843
sales,19-May-23,C7,A5,Dove,6,10,60,906
